Time,RSL
1605.7,24.226
1605.8,24.524
1605.9,24.827
1606.0,25.162
1606.1,25.407
1606.2,25.723
1606.3,25.984
1606.4,26.288
1606.5,26.521
1606.6,26.799
1606.7,27.054
1606.8,27.278
1606.9,27.496
1607.0,27.725
1607.1,27.916
1607.2,28.111
1607.3,28.314
1607.4,28.515
1607.5,28.696
1607.6,28.870
1607.7,29.048
1607.8,29.239
1607.9,29.386
1608.0,29.580
1608.1,29.709
1608.2,29.887
1608.3,30.019
1608.4,30.180
1608.5,30.319
1608.6,30.487
1608.7,30.642
1608.8,30.823
1608.9,31.019
1609.0,31.179
1609.1,31.321
1609.2,31.468
1609.3,31.618
1609.4,31.775
1609.5,31.946
1609.6,32.121
1609.7,32.338
1609.8,32.560
1609.9,32.764
1610.0,32.991
1610.1,33.209
1610.2,33.418
1610.3,33.620
1610.4,33.823
1610.5,34.075
1610.6,34.297
1610.7,34.525
1610.8,34.746
1610.9,34.970
1611.0,35.224
1611.1,35.388
1611.2,35.562
1611.3,35.729
1611.4,35.891
1611.5,36.049
1611.6,36.201
1611.7,36.361
1611.8,36.504
1611.9,36.667
1612.0,36.836
1612.1,36.925
1612.2,36.986
1612.3,37.059
1612.4,37.124
1612.5,37.167
1612.6,37.225
1612.7,37.267
1612.8,37.320
1612.9,37.386
1613.0,37.447
1613.1,37.461
1613.2,37.466
1613.3,37.460
1613.4,37.481
1613.5,37.476
1613.6,37.493
1613.7,37.495
1613.8,37.494
1613.9,37.502
1614.0,37.539
1614.1,37.519
1614.2,37.503
1614.3,37.461
1614.4,37.440
1614.5,37.408
1614.6,37.396
1614.7,37.361
1614.8,37.347
1614.9,37.329
1615.0,37.318
1615.1,37.297
1615.2,37.253
1615.3,37.233
1615.4,37.176
1615.5,37.142
1615.6,37.093
1615.7,37.044
1615.8,37.011
1615.9,36.974
1616.0,36.927
1616.1,36.885
1616.2,36.830
1616.3,36.754
1616.4,36.695
1616.5,36.635
1616.6,36.561
1616.7,36.495
1616.8,36.420
1616.9,36.334
1617.0,36.263
1617.1,36.185
1617.2,36.092
1617.3,36.010
1617.4,35.894
1617.5,35.800
1617.6,35.684
1617.7,35.578
1617.8,35.456
1617.9,35.324
1618.0,35.201
1618.1,35.088
1618.2,34.980
1618.3,34.823
1618.4,34.677
1618.5,34.531
1618.6,34.381
1618.7,34.213
1618.8,34.037
1618.9,33.853
1619.0,33.657
1619.1,33.462
1619.2,33.301
1619.3,33.146
1619.4,32.977
1619.5,32.811
1619.6,32.664
1619.7,32.515
1619.8,32.393
1619.9,32.242
1620.0,32.118
1620.1,32.038
1620.2,31.959
1620.3,31.888
1620.4,31.822
1620.5,31.771
1620.6,31.710
1620.7,31.642
1620.8,31.604
1620.9,31.550
1621.0,31.514
1621.1,31.518
1621.2,31.535
1621.3,31.537
1621.4,31.578
1621.5,31.614
1621.6,31.647
1621.7,31.725
1621.8,31.788
1621.9,31.825
1622.0,31.873
1622.1,31.991
1622.2,32.051
1622.3,32.120
1622.4,32.196
1622.5,32.248
1622.6,32.290
1622.7,32.352
1622.8,32.394
1622.9,32.443
1623.0,32.488
1623.1,32.553
1623.2,32.616
1623.3,32.669
1623.4,32.748
1623.5,32.815
1623.6,32.925
1623.7,32.993
1623.8,33.092
1623.9,33.194
1624.0,33.294
1624.1,33.400
1624.2,33.574
1624.3,33.703
1624.4,33.871
1624.5,34.021
1624.6,34.196
1624.7,34.381
1624.8,34.559
1624.9,34.744
1625.0,34.936
1625.1,35.102
1625.2,35.256
1625.3,35.380
1625.4,35.533
1625.5,35.651
1625.6,35.758
1625.7,35.798
1625.8,35.858
1625.9,35.874
1626.0,35.906
1626.1,35.913
1626.2,35.919
1626.3,35.901
1626.4,35.876
1626.5,35.832
1626.6,35.797
1626.7,35.753
1626.8,35.699
1626.9,35.638
1627.0,35.602
1627.1,35.536
1627.2,35.454
1627.3,35.348
1627.4,35.247
1627.5,35.140
1627.6,35.040
1627.7,34.922
1627.8,34.804
1627.9,34.665
1628.0,34.554
1628.1,34.392
1628.2,34.205
1628.3,34.038
1628.4,33.840
1628.5,33.657
1628.6,33.444
1628.7,33.250
1628.8,33.038
1628.9,32.830
1629.0,32.632
1629.1,32.381
1629.2,32.119
1629.3,31.834
1629.4,31.541
1629.5,31.251
1629.6,30.935
1629.7,30.634
1629.8,30.372
1629.9,30.126
1630.0,29.916
1630.1,29.691
1630.2,29.511
1630.3,29.359
1630.4,29.234
1630.5,29.134
1630.6,29.057
1630.7,28.999
1630.8,28.938
1630.9,28.889
1631.0,28.871
1631.1,28.843
1631.2,28.838
1631.3,28.836
1631.4,28.838
1631.5,28.855
1631.6,28.850
1631.7,28.873
1631.8,28.896
1631.9,28.918
1632.0,28.959
1632.1,28.996
1632.2,29.006
1632.3,29.033
1632.4,29.027
1632.5,29.047
1632.6,29.070
1632.7,29.079
1632.8,29.107
1632.9,29.117
1633.0,29.138
1633.1,29.151
1633.2,29.155
1633.3,29.136
1633.4,29.175
1633.5,29.165
1633.6,29.186
1633.7,29.179
1633.8,29.186
1633.9,29.191
1634.0,29.192
1634.1,29.191
1634.2,29.221
1634.3,29.223
1634.4,29.213
1634.5,29.230
1634.6,29.261
1634.7,29.275
1634.8,29.281
1634.9,29.279
1635.0,29.291
1635.1,29.300
1635.2,29.354
1635.3,29.376
1635.4,29.379
1635.5,29.368
1635.6,29.420
1635.7,29.428
1635.8,29.454
1635.9,29.497
1636.0,29.513
1636.1,29.564
1636.2,29.586
1636.3,29.619
1636.4,29.670
1636.5,29.703
1636.6,29.784
1636.7,29.846
1636.8,29.875
1636.9,29.882
1637.0,29.914
1637.1,29.978
1637.2,30.054
1637.3,30.132
1637.4,30.213
1637.5,30.317
1637.6,30.376
1637.7,30.443
1637.8,30.550
1637.9,30.614
1638.0,30.655
1638.1,30.736
1638.2,30.839
1638.3,30.922
1638.4,31.058
1638.5,31.159
1638.6,31.266
1638.7,31.385
1638.8,31.506
1638.9,31.622
1639.0,31.737
1639.1,31.896
1639.2,32.051
1639.3,32.261
1639.4,32.426
1639.5,32.605
1639.6,32.781
1639.7,32.968
1639.8,33.126
1639.9,33.285
1640.0,33.430
1640.1,33.639
1640.2,33.886
1640.3,34.132
1640.4,34.348
1640.5,34.602
1640.6,34.841
1640.7,35.084
1640.8,35.321
1640.9,35.551
1641.0,35.783
1641.1,36.099
1641.2,36.440
1641.3,36.788
1641.4,37.149
1641.5,37.511
1641.6,37.873
1641.7,38.260
1641.8,38.632
1641.9,38.989
1642.0,39.396
1642.1,39.824
1642.2,40.288
1642.3,40.763
1642.4,41.245
1642.5,41.695
1642.6,42.170
1642.7,42.615
1642.8,43.123
1642.9,43.556
1643.0,43.981
1643.1,44.432
1643.2,44.855
1643.3,45.318
1643.4,45.749
1643.5,46.251
1643.6,46.709
1643.7,47.178
1643.8,47.610
1643.9,48.071
1644.0,48.517
1644.1,48.974
1644.2,49.493
1644.3,49.970
1644.4,50.466
1644.5,50.942
1644.6,51.418
1644.7,51.931
1644.8,52.436
1644.9,52.925
1645.0,53.413
1645.1,53.915
1645.2,54.345
1645.3,54.781
1645.4,55.204
1645.5,55.648
1645.6,56.050
1645.7,56.430
1645.8,56.806
1645.9,57.181
1646.0,57.552
1646.1,57.892
1646.2,58.229
1646.3,58.530
1646.4,58.866
1646.5,59.168
1646.6,59.490
1646.7,59.816
1646.8,60.079
1646.9,60.336
1647.0,60.617
1647.1,60.829
1647.2,61.082
1647.3,61.322
1647.4,61.568
1647.5,61.825
1647.6,62.072
1647.7,62.313
1647.8,62.604
1647.9,62.852
1648.0,63.130
1648.1,63.309
1648.2,63.501
1648.3,63.677
1648.4,63.846
1648.5,64.028
1648.6,64.211
1648.7,64.381
1648.8,64.573
1648.9,64.755
1649.0,64.950
1649.1,65.071
1649.2,65.151
1649.3,65.238
1649.4,65.345
1649.5,65.428
1649.6,65.574
1649.7,65.684
1649.8,65.798
1649.9,65.907
1650.0,66.015
1650.1,66.064
1650.2,66.114
1650.3,66.139
1650.4,66.190
1650.5,66.228
1650.6,66.265
1650.7,66.317
1650.8,66.339
1650.9,66.400
1651.0,66.501
1651.1,66.518
1651.2,66.536
1651.3,66.552
1651.4,66.566
1651.5,66.596
1651.6,66.643
1651.7,66.665
1651.8,66.695
1651.9,66.708
1652.0,66.747
1652.1,66.714
1652.2,66.691
1652.3,66.660
1652.4,66.640
1652.5,66.598
1652.6,66.557
1652.7,66.501
1652.8,66.442
1652.9,66.374
1653.0,66.310
1653.1,66.204
1653.2,66.089
1653.3,65.962
1653.4,65.839
1653.5,65.702
1653.6,65.587
1653.7,65.465
1653.8,65.318
1653.9,65.184
1654.0,65.064
1654.1,64.910
1654.2,64.727
1654.3,64.548
1654.4,64.351
1654.5,64.161
1654.6,63.950
1654.7,63.744
1654.8,63.555
1654.9,63.372
1655.0,63.180
1655.1,62.959
1655.2,62.734
1655.3,62.528
1655.4,62.326
1655.5,62.118
1655.6,61.923
1655.7,61.679
1655.8,61.460
1655.9,61.205
1656.0,60.987
1656.1,60.772
1656.2,60.533
1656.3,60.319
1656.4,60.098
1656.5,59.876
1656.6,59.614
1656.7,59.366
1656.8,59.127
1656.9,58.876
1657.0,58.635
1657.1,58.411
1657.2,58.190
1657.3,57.972
1657.4,57.748
1657.5,57.572
1657.6,57.382
1657.7,57.176
1657.8,56.969
1657.9,56.793
1658.0,56.599
1658.1,56.434
1658.2,56.288
1658.3,56.135
1658.4,55.968
1658.5,55.811
1658.6,55.663
1658.7,55.484
1658.8,55.319
1658.9,55.133
1659.0,54.967
1659.1,54.817
1659.2,54.663
1659.3,54.513
1659.4,54.339
1659.5,54.190
1659.6,54.033
1659.7,53.857
1659.8,53.676
1659.9,53.488
1660.0,53.284
1660.1,53.099
1660.2,52.935
1660.3,52.770
1660.4,52.603
1660.5,52.417
1660.6,52.272
1660.7,52.097
1660.8,51.920
1660.9,51.736
1661.0,51.555
1661.1,51.413
1661.2,51.242
1661.3,51.084
1661.4,50.915
1661.5,50.767
1661.6,50.632
1661.7,50.506
1661.8,50.349
1661.9,50.223
1662.0,50.083
1662.1,49.965
1662.2,49.838
1662.3,49.705
1662.4,49.574
1662.5,49.428
1662.6,49.268
1662.7,49.121
1662.8,48.967
1662.9,48.825
1663.0,48.664
1663.1,48.508
1663.2,48.350
1663.3,48.183
1663.4,48.009
1663.5,47.805
1663.6,47.598
1663.7,47.406
1663.8,47.198
1663.9,46.991
1664.0,46.776
1664.1,46.557
1664.2,46.315
1664.3,46.071
1664.4,45.837
1664.5,45.600
1664.6,45.363
1664.7,45.109
1664.8,44.873
1664.9,44.630
1665.0,44.400
1665.1,44.148
1665.2,43.920
1665.3,43.686
1665.4,43.444
1665.5,43.213
1665.6,42.988
1665.7,42.770
1665.8,42.540
1665.9,42.322
1666.0,42.119
1666.1,41.872
1666.2,41.653
1666.3,41.425
1666.4,41.202
1666.5,40.985
1666.6,40.756
1666.7,40.546
1666.8,40.324
1666.9,40.102
1667.0,39.922
1667.1,39.701
1667.2,39.483
1667.3,39.251
1667.4,39.057
1667.5,38.835
1667.6,38.634
1667.7,38.424
1667.8,38.223
1667.9,38.036
1668.0,37.853
1668.1,37.649
1668.2,37.464
1668.3,37.283
1668.4,37.132
1668.5,36.995
1668.6,36.880
1668.7,36.765
1668.8,36.656
1668.9,36.556
1669.0,36.477
1669.1,36.377
1669.2,36.287
1669.3,36.206
1669.4,36.124
1669.5,36.058
1669.6,35.999
1669.7,35.913
1669.8,35.855
1669.9,35.792
1670.0,35.731
1670.1,35.655
1670.2,35.562
1670.3,35.484
1670.4,35.410
1670.5,35.335
1670.6,35.231
1670.7,35.136
1670.8,35.058
1670.9,34.950
1671.0,34.856
1671.1,34.723
1671.2,34.603
1671.3,34.495
1671.4,34.354
1671.5,34.235
1671.6,34.095
1671.7,33.943
1671.8,33.796
1671.9,33.652
1672.0,33.514
1672.1,33.349
1672.2,33.203
1672.3,33.058
1672.4,32.899
1672.5,32.766
1672.6,32.624
1672.7,32.476
1672.8,32.303
1672.9,32.142
1673.0,31.995
1673.1,31.824
1673.2,31.671
1673.3,31.514
1673.4,31.357
1673.5,31.205
1673.6,31.055
1673.7,30.899
1673.8,30.715
1673.9,30.526
1674.0,30.348
1674.1,30.158
1674.2,29.986
1674.3,29.822
1674.4,29.675
1674.5,29.517
1674.6,29.390
1674.7,29.278
1674.8,29.191
1674.9,29.093
1675.0,29.001
1675.1,28.935
1675.2,28.882
1675.3,28.831
1675.4,28.792
1675.5,28.753
1675.6,28.734
1675.7,28.721
1675.8,28.701
1675.9,28.685
1676.0,28.691
1676.1,28.688
1676.2,28.697
1676.3,28.723
1676.4,28.727
1676.5,28.731
1676.6,28.751
1676.7,28.785
1676.8,28.803
1676.9,28.800
1677.0,28.816
1677.1,28.819
1677.2,28.834
1677.3,28.839
1677.4,28.852
1677.5,28.837
1677.6,28.846
1677.7,28.845
1677.8,28.830
1677.9,28.796
1678.0,28.763
1678.1,28.751
1678.2,28.757
1678.3,28.728
1678.4,28.715
1678.5,28.669
1678.6,28.649
1678.7,28.607
1678.8,28.564
1678.9,28.531
1679.0,28.464
1679.1,28.430
1679.2,28.392
1679.3,28.344
1679.4,28.306
1679.5,28.267
1679.6,28.214
1679.7,28.162
1679.8,28.098
1679.9,28.046
1680.0,28.001
1680.1,27.960
1680.2,27.925
1680.3,27.884
1680.4,27.848
1680.5,27.824
1680.6,27.801
1680.7,27.771
1680.8,27.769
1680.9,27.760
1681.0,27.753
1681.1,27.743
1681.2,27.732
1681.3,27.713
1681.4,27.727
1681.5,27.700
1681.6,27.701
1681.7,27.696
1681.8,27.690
1681.9,27.700
1682.0,27.708
1682.1,27.730
1682.2,27.736
1682.3,27.767
1682.4,27.760
1682.5,27.782
1682.6,27.810
1682.7,27.831
1682.8,27.875
1682.9,27.897
1683.0,27.931
1683.1,27.952
1683.2,28.010
1683.3,28.043
1683.4,28.097
1683.5,28.180
1683.6,28.187
1683.7,28.256
1683.8,28.336
1683.9,28.410
1684.0,28.483
1684.1,28.553
1684.2,28.660
1684.3,28.731
1684.4,28.852
1684.5,28.964
1684.6,29.116
1684.7,29.251
1684.8,29.398
1684.9,29.552
1685.0,29.701
1685.1,29.851
1685.2,30.002
1685.3,30.133
1685.4,30.309
1685.5,30.433
1685.6,30.560
1685.7,30.691
1685.8,30.823
1685.9,30.943
1686.0,31.053
1686.1,31.173
1686.2,31.312
1686.3,31.438
1686.4,31.517
1686.5,31.613
1686.6,31.723
1686.7,31.789
1686.8,31.852
1686.9,31.928
1687.0,31.998
1687.1,32.079
1687.2,32.145
1687.3,32.214
1687.4,32.248
1687.5,32.283
1687.6,32.346
1687.7,32.396
1687.8,32.418
1687.9,32.483
1688.0,32.499
1688.1,32.555
1688.2,32.591
1688.3,32.643
1688.4,32.680
1688.5,32.722
1688.6,32.747
1688.7,32.769
1688.8,32.806
1688.9,32.829
1689.0,32.848
1689.1,32.874
1689.2,32.917
1689.3,32.940
1689.4,32.968
1689.5,33.000
1689.6,33.020
1689.7,33.037
1689.8,33.070
1689.9,33.082
1690.0,33.128
1690.1,33.158
1690.2,33.193
1690.3,33.213
1690.4,33.247
1690.5,33.291
1690.6,33.326
1690.7,33.376
1690.8,33.397
1690.9,33.431
1691.0,33.466
1691.1,33.507
1691.2,33.554
1691.3,33.611
1691.4,33.661
1691.5,33.711
1691.6,33.801
1691.7,33.869
1691.8,33.937
1691.9,34.005
1692.0,34.083
1692.1,34.147
1692.2,34.235
1692.3,34.337
1692.4,34.456
1692.5,34.568
1692.6,34.707
1692.7,34.858
1692.8,34.997
1692.9,35.132
1693.0,35.245
1693.1,35.406
1693.2,35.546
1693.3,35.715
1693.4,35.883
1693.5,36.051
1693.6,36.223
1693.7,36.369
1693.8,36.522
1693.9,36.652
1694.0,36.804
1694.1,36.958
1694.2,37.077
1694.3,37.213
1694.4,37.360
1694.5,37.480
1694.6,37.621
1694.7,37.736
1694.8,37.895
1694.9,38.020
1695.0,38.177
1695.1,38.349
1695.2,38.521
1695.3,38.694
1695.4,38.883
1695.5,39.050
1695.6,39.257
1695.7,39.472
1695.8,39.688
1695.9,39.923
1696.0,40.185
1696.1,40.480
1696.2,40.769
1696.3,41.058
1696.4,41.394
1696.5,41.738
1696.6,42.067
1696.7,42.429
1696.8,42.799
1696.9,43.174
1697.0,43.579
1697.1,43.966
1697.2,44.412
1697.3,44.835
1697.4,45.254
1697.5,45.657
1697.6,46.152
1697.7,46.636
1697.8,47.117
1697.9,47.638
1698.0,48.178
1698.1,48.718
1698.2,49.295
1698.3,49.901
1698.4,50.533
1698.5,51.175
1698.6,51.870
1698.7,52.550
1698.8,53.261
1698.9,54.006
1699.0,54.739
1699.1,55.448
1699.2,56.109
1699.3,56.787
1699.4,57.462
1699.5,58.112
1699.6,58.754
1699.7,59.402
1699.8,60.048
1699.9,60.723
1700.0,61.382
1700.1,61.956
1700.2,62.508
1700.3,63.055
1700.4,63.574
1700.5,64.105
1700.6,64.593
1700.7,65.058
1700.8,65.505
1700.9,65.886
1701.0,66.304
1701.1,66.562
1701.2,66.847
1701.3,67.096
1701.4,67.326
1701.5,67.554
1701.6,67.744
1701.7,67.927
1701.8,68.082
1701.9,68.236
1702.0,68.369
1702.1,68.346
1702.2,68.320
1702.3,68.285
1702.4,68.223
1702.5,68.121
1702.6,68.038
1702.7,67.955
1702.8,67.894
1702.9,67.837
1703.0,67.812
1703.1,67.706
1703.2,67.608
1703.3,67.522
1703.4,67.404
1703.5,67.284
1703.6,67.157
1703.7,67.018
1703.8,66.886
1703.9,66.727
1704.0,66.599
1704.1,66.339
1704.2,66.113
1704.3,65.877
1704.4,65.654
1704.5,65.440
1704.6,65.200
1704.7,64.952
1704.8,64.680
1704.9,64.394
1705.0,64.131
1705.1,63.802
1705.2,63.452
1705.3,63.115
1705.4,62.779
1705.5,62.427
1705.6,62.068
1705.7,61.691
1705.8,61.318
1705.9,60.963
1706.0,60.588
1706.1,60.137
1706.2,59.688
1706.3,59.221
1706.4,58.744
1706.5,58.259
1706.6,57.768
1706.7,57.280
1706.8,56.785
1706.9,56.269
1707.0,55.765
1707.1,55.175
1707.2,54.595
1707.3,53.978
1707.4,53.374
1707.5,52.762
1707.6,52.163
1707.7,51.561
1707.8,50.965
1707.9,50.360
1708.0,49.748
1708.1,49.117
1708.2,48.500
1708.3,47.871
1708.4,47.231
1708.5,46.595
1708.6,45.929
1708.7,45.279
1708.8,44.598
1708.9,43.940
1709.0,43.283
1709.1,42.659
1709.2,42.025
1709.3,41.408
1709.4,40.792
1709.5,40.203
1709.6,39.627
1709.7,39.050
1709.8,38.469
1709.9,37.865
1710.0,37.248
1710.1,36.736
1710.2,36.240
1710.3,35.738
1710.4,35.260
1710.5,34.797
1710.6,34.341
1710.7,33.899
1710.8,33.479
1710.9,33.094
1711.0,32.715
1711.1,32.438
1711.2,32.157
1711.3,31.902
1711.4,31.669
1711.5,31.450
1711.6,31.211
1711.7,31.009
1711.8,30.778
1711.9,30.561
1712.0,30.317
1712.1,30.144
1712.2,29.972
1712.3,29.780
1712.4,29.601
1712.5,29.421
1712.6,29.215
1712.7,29.023
1712.8,28.800
1712.9,28.575
1713.0,28.316
1713.1,28.178
1713.2,28.013
1713.3,27.843
1713.4,27.692
1713.5,27.540
1713.6,27.357
1713.7,27.182
1713.8,26.990
1713.9,26.801
1714.0,26.605
1714.1,26.464
1714.2,26.356
1714.3,26.229
1714.4,26.097
1714.5,25.955
1714.6,25.813
1714.7,25.650
1714.8,25.508
1714.9,25.357
1715.0,25.218
1715.1,25.120
1715.2,25.004
1715.3,24.931
1715.4,24.835
1715.5,24.729
1715.6,24.637
1715.7,24.536
1715.8,24.401
1715.9,24.283
1716.0,24.146
1716.1,24.051
1716.2,23.967
1716.3,23.863
1716.4,23.741
1716.5,23.615
1716.6,23.487
1716.7,23.358
1716.8,23.217
1716.9,23.080
1717.0,22.978
1717.1,22.896
1717.2,22.839
1717.3,22.760
1717.4,22.743
1717.5,22.705
1717.6,22.688
1717.7,22.691
1717.8,22.677
1717.9,22.677
1718.0,22.679
1718.1,22.672
1718.2,22.704
1718.3,22.718
1718.4,22.753
1718.5,22.778
1718.6,22.824
1718.7,22.862
1718.8,22.917
1718.9,22.968
1719.0,23.025
1719.1,23.103
1719.2,23.211
1719.3,23.287
1719.4,23.408
1719.5,23.510
1719.6,23.654
1719.7,23.789
1719.8,23.920
1719.9,24.080
1720.0,24.213
1720.1,24.368
1720.2,24.514
1720.3,24.681
1720.4,24.868
1720.5,25.046
1720.6,25.268
1720.7,25.472
1720.8,25.702
1720.9,25.910
1721.0,26.167
1721.1,26.362
1721.2,26.604
1721.3,26.838
1721.4,27.101
1721.5,27.376
1721.6,27.652
1721.7,27.948
1721.8,28.210
1721.9,28.479
1722.0,28.730
1722.1,28.924
1722.2,29.131
1722.3,29.350
1722.4,29.553
1722.5,29.759
1722.6,29.952
1722.7,30.136
1722.8,30.318
1722.9,30.484
1723.0,30.656
1723.1,30.769
1723.2,30.866
1723.3,30.967
1723.4,31.025
1723.5,31.116
1723.6,31.196
1723.7,31.274
1723.8,31.331
1723.9,31.384
1724.0,31.468
1724.1,31.481
1724.2,31.495
1724.3,31.530
1724.4,31.546
1724.5,31.561
1724.6,31.603
1724.7,31.628
1724.8,31.646
1724.9,31.678
1725.0,31.763
1725.1,31.742
1725.2,31.749
1725.3,31.707
1725.4,31.702
1725.5,31.692
1725.6,31.681
1725.7,31.672
1725.8,31.642
1725.9,31.647
1726.0,31.677
1726.1,31.639
1726.2,31.599
1726.3,31.555
1726.4,31.516
1726.5,31.457
1726.6,31.382
1726.7,31.334
1726.8,31.279
1726.9,31.226
1727.0,31.170
1727.1,31.059
1727.2,30.951
1727.3,30.855
1727.4,30.753
1727.5,30.667
1727.6,30.553
1727.7,30.454
1727.8,30.342
1727.9,30.231
1728.0,30.141
1728.1,30.022
1728.2,29.914
1728.3,29.795
1728.4,29.659
1728.5,29.555
1728.6,29.448
1728.7,29.332
1728.8,29.233
1728.9,29.138
1729.0,29.042
1729.1,28.948
1729.2,28.870
1729.3,28.781
1729.4,28.688
1729.5,28.606
1729.6,28.530
1729.7,28.449
1729.8,28.368
1729.9,28.279
1730.0,28.187
1730.1,28.106
1730.2,28.024
1730.3,27.941
1730.4,27.862
1730.5,27.786
1730.6,27.710
1730.7,27.626
1730.8,27.537
1730.9,27.427
1731.0,27.304
1731.1,27.190
1731.2,27.094
1731.3,27.000
1731.4,26.911
1731.5,26.816
1731.6,26.706
1731.7,26.601
1731.8,26.470
1731.9,26.339
1732.0,26.180
1732.1,26.083
1732.2,25.979
1732.3,25.871
1732.4,25.739
1732.5,25.606
1732.6,25.490
1732.7,25.347
1732.8,25.217
1732.9,25.053
1733.0,24.876
1733.1,24.749
1733.2,24.624
1733.3,24.480
1733.4,24.337
1733.5,24.197
1733.6,24.060
1733.7,23.923
1733.8,23.772
1733.9,23.629
1734.0,23.452
1734.1,23.342
1734.2,23.242
1734.3,23.142
1734.4,23.074
1734.5,22.963
1734.6,22.881
1734.7,22.758
1734.8,22.640
1734.9,22.501
1735.0,22.371
1735.1,22.299
1735.2,22.261
1735.3,22.219
1735.4,22.195
1735.5,22.179
1735.6,22.182
1735.7,22.194
1735.8,22.216
1735.9,22.244
1736.0,22.260
1736.1,22.330
1736.2,22.406
1736.3,22.485
1736.4,22.584
1736.5,22.677
1736.6,22.784
1736.7,22.898
1736.8,23.011
1736.9,23.159
1737.0,23.347
1737.1,23.545
1737.2,23.747
1737.3,23.982
1737.4,24.229
1737.5,24.500
1737.6,24.739
1737.7,25.028
1737.8,25.311
1737.9,25.591
1738.0,25.885
1738.1,26.210
1738.2,26.532
1738.3,26.854
1738.4,27.122
1738.5,27.441
1738.6,27.753
1738.7,28.031
1738.8,28.340
1738.9,28.634
1739.0,28.925
1739.1,29.210
1739.2,29.484
1739.3,29.736
1739.4,30.007
1739.5,30.295
1739.6,30.577
1739.7,30.837
1739.8,31.118
1739.9,31.398
1740.0,31.681
1740.1,31.941
1740.2,32.206
1740.3,32.463
1740.4,32.760
1740.5,33.074
1740.6,33.389
1740.7,33.721
1740.8,34.054
1740.9,34.468
1741.0,34.859
1741.1,35.239
1741.2,35.644
1741.3,36.157
1741.4,36.648
1741.5,37.193
1741.6,37.784
1741.7,38.423
1741.8,39.074
1741.9,39.775
1742.0,40.539
1742.1,41.242
1742.2,41.942
1742.3,42.709
1742.4,43.509
1742.5,44.367
1742.6,45.241
1742.7,46.149
1742.8,47.106
1742.9,48.110
1743.0,49.134
1743.1,50.003
1743.2,50.914
1743.3,51.876
1743.4,52.825
1743.5,53.804
1743.6,54.849
1743.7,55.964
1743.8,57.031
1743.9,58.147
1744.0,59.368
1744.1,60.419
1744.2,61.442
1744.3,62.482
1744.4,63.509
1744.5,64.548
1744.6,65.498
1744.7,66.424
1744.8,67.336
1744.9,68.230
1745.0,69.202
1745.1,69.829
1745.2,70.430
1745.3,70.992
1745.4,71.486
1745.5,71.956
1745.6,72.382
1745.7,72.742
1745.8,73.031
1745.9,73.337
1746.0,73.618
1746.1,73.657
1746.2,73.648
1746.3,73.601
1746.4,73.504
1746.5,73.339
1746.6,73.104
1746.7,72.872
1746.8,72.697
1746.9,72.510
1747.0,72.337
1747.1,71.965
1747.2,71.583
1747.3,71.194
1747.4,70.775
1747.5,70.342
1747.6,69.908
1747.7,69.441
1747.8,68.973
1747.9,68.486
1748.0,67.978
1748.1,67.336
1748.2,66.680
1748.3,66.003
1748.4,65.302
1748.5,64.587
1748.6,63.817
1748.7,63.051
1748.8,62.269
1748.9,61.466
1749.0,60.646
1749.1,59.792
1749.2,58.926
1749.3,58.076
1749.4,57.211
1749.5,56.343
1749.6,55.494
1749.7,54.632
1749.8,53.780
1749.9,52.937
1750.0,52.080
1750.1,51.242
1750.2,50.400
1750.3,49.547
1750.4,48.695
1750.5,47.852
1750.6,47.029
1750.7,46.192
1750.8,45.338
1750.9,44.473
1751.0,43.617
1751.1,42.809
1751.2,41.994
1751.3,41.183
1751.4,40.382
1751.5,39.573
1751.6,38.757
1751.7,37.929
1751.8,37.093
1751.9,36.240
1752.0,35.352
1752.1,34.574
1752.2,33.818
1752.3,33.071
1752.4,32.354
1752.5,31.628
1752.6,30.872
1752.7,30.094
1752.8,29.303
1752.9,28.498
1753.0,27.688
1753.1,27.155
1753.2,26.626
1753.3,26.116
1753.4,25.599
1753.5,25.100
1753.6,24.622
1753.7,24.173
1753.8,23.757
1753.9,23.340
1754.0,22.920
1754.1,22.658
1754.2,22.419
1754.3,22.182
1754.4,21.958
1754.5,21.757
1754.6,21.558
1754.7,21.367
1754.8,21.180
1754.9,21.000
1755.0,20.813
1755.1,20.713
1755.2,20.630
1755.3,20.541
1755.4,20.460
1755.5,20.381
1755.6,20.303
1755.7,20.216
1755.8,20.143
1755.9,20.043
1756.0,19.918
1756.1,19.851
1756.2,19.784
1756.3,19.722
1756.4,19.653
1756.5,19.580
1756.6,19.499
1756.7,19.409
1756.8,19.333
1756.9,19.241
1757.0,19.133
1757.1,19.046
1757.2,18.980
1757.3,18.887
1757.4,18.808
1757.5,18.721
1757.6,18.626
1757.7,18.532
1757.8,18.430
1757.9,18.325
1758.0,18.211
1758.1,18.118
1758.2,18.028
1758.3,17.924
1758.4,17.818
1758.5,17.720
1758.6,17.613
1758.7,17.507
1758.8,17.374
1758.9,17.248
1759.0,17.109
1759.1,16.998
1759.2,16.906
1759.3,16.800
1759.4,16.703
1759.5,16.598
1759.6,16.504
1759.7,16.417
1759.8,16.358
1759.9,16.267
1760.0,16.209
1760.1,16.177
1760.2,16.143
1760.3,16.122
1760.4,16.107
1760.5,16.076
1760.6,16.082
1760.7,16.066
1760.8,16.066
1760.9,16.070
1761.0,16.069
